,Price,Area,Location,City,bedrom
8059,31.32,1305,other,Kolkata,3
8060,28.52,920,other,Kolkata,2
8061,26.0,800,other,Kolkata,2
8062,23.62,852,other,Kolkata,2
8063,85.0,1080,New Town,Kolkata,2
8064,70.0,1530,other,Kolkata,3
8065,92.0,1217,other,Kolkata,1
8066,32.0,1200,other,Kolkata,3
8067,80.0,1480,New Town,Kolkata,3
8068,75.0,1900,other,Kolkata,3
8069,25.74,858,other,Kolkata,2
8070,21.87,875,other,Kolkata,2
8071,110.0,1920,other,Kolkata,3
8072,79.36,1310,other,Kolkata,2
8073,73.0,1319,New Town,Kolkata,3
8075,46.0,1080,New Town,Kolkata,2
8076,51.24,1281,other,Kolkata,3
8080,71.87,1753,other,Kolkata,3
8081,110.0,1200,other,Kolkata,3
8082,33.99,1214,other,Kolkata,3
8083,82.0,1200,other,Kolkata,2
8088,48.5,720,Kharghar,Mumbai,1
8089,45.0,600,Kharghar,Mumbai,1
8090,67.0,650,Kharghar,Mumbai,1
8091,45.0,650,Kharghar,Mumbai,1
8092,50.0,665,Kharghar,Mumbai,1
8093,170.0,2000,Kharghar,Mumbai,4
8094,125.0,1550,Kharghar,Mumbai,3
8095,105.0,1370,other,Mumbai,3
8096,105.0,1356,Kharghar,Mumbai,3
8097,150.0,1680,Kharghar,Mumbai,3
8098,87.0,980,Kharghar,Mumbai,2
8099,90.0,1000,Kharghar,Mumbai,2
8100,110.0,1060,Kharghar,Mumbai,2
8101,105.0,1095,Kharghar,Mumbai,2
8102,97.0,1155,Kharghar,Mumbai,2
8103,105.0,1150,Kharghar,Mumbai,2
8104,80.0,1250,other,Mumbai,2
8105,85.0,990,Kharghar,Mumbai,2
8106,93.0,1078,Kharghar,Mumbai,2
8107,99.0,1150,Kharghar,Mumbai,2
8108,80.0,1150,Kharghar,Mumbai,2
8109,90.0,1060,Kharghar,Mumbai,2
8110,42.0,680,Kharghar,Mumbai,1
8113,160.0,2200,Kharghar,Mumbai,4
8114,170.0,2235,Kharghar,Mumbai,4
8115,95.0,1025,Kharghar,Mumbai,2
8116,95.0,950,Kharghar,Mumbai,2
8117,75.0,895,Kharghar,Mumbai,2
8118,85.0,1114,Kharghar,Mumbai,2
8119,130.0,1197,Kharghar,Mumbai,2
8120,137.0,1380,Kharghar,Mumbai,2
8121,80.0,1050,Kharghar,Mumbai,2
8122,105.0,1240,Kharghar,Mumbai,2
8123,77.0,1110,Kharghar,Mumbai,2
8124,75.0,1050,Kharghar,Mumbai,2
8125,90.0,1160,Kharghar,Mumbai,2
8126,93.0,1078,Kharghar,Mumbai,2
8127,60.0,555,Kharghar,Mumbai,1
8128,62.0,650,Kharghar,Mumbai,1
8129,50.0,600,Kharghar,Mumbai,1
8130,65.0,650,Kharghar,Mumbai,1
8131,52.0,700,Kharghar,Mumbai,1
8132,42.0,646,Kharghar,Mumbai,1
8133,55.0,560,Kharghar,Mumbai,1
8134,55.0,670,Kharghar,Mumbai,1
8135,60.0,740,Kharghar,Mumbai,1
8136,55.0,636,Kharghar,Mumbai,1
8137,42.0,680,Kharghar,Mumbai,1
8138,165.0,1635,Kharghar,Mumbai,3
8139,113.99999,1550,Kharghar,Mumbai,3
8140,135.0,1500,Kharghar,Mumbai,3
8141,225.0,1850,Kharghar,Mumbai,3
8143,57.0,610,Kharghar,Mumbai,1
8144,48.0,655,Kharghar,Mumbai,1
8145,45.0,660,Kharghar,Mumbai,1
8146,43.0,650,Kharghar,Mumbai,1
8147,45.0,680,Kharghar,Mumbai,1
8148,53.0,670,Kharghar,Mumbai,1
8149,48.03,655,Kharghar,Mumbai,1
8150,130.0,1800,Kharghar,Mumbai,3
8151,155.0,1645,Kharghar,Mumbai,3
8152,130.0,1395,Kharghar,Mumbai,3
8153,85.0,1150,Kharghar,Mumbai,2
8154,94.0,1200,Kharghar,Mumbai,2
8155,80.0,1150,Kharghar,Mumbai,2
8156,45.0,615,Kharghar,Mumbai,1
8157,53.0,670,Kharghar,Mumbai,1
8158,60.0,765,Kharghar,Mumbai,1
8159,56.0,650,Kharghar,Mumbai,1
8160,48.03,655,Kharghar,Mumbai,1
8161,175.0,1760,Kharghar,Mumbai,3
8162,120.0,1415,Kharghar,Mumbai,3
8163,150.0,1685,Kharghar,Mumbai,3
8164,130.0,1800,Kharghar,Mumbai,3
8165,166.0,1650,Kharghar,Mumbai,3
8166,130.0,1395,Kharghar,Mumbai,3
8167,94.0,1200,Kharghar,Mumbai,2
8168,166.0,1650,Kharghar,Mumbai,3
8169,130.0,1395,Kharghar,Mumbai,3
8170,94.0,1200,Kharghar,Mumbai,2
8171,80.0,1150,Kharghar,Mumbai,2
8172,57.0,650,Kharghar,Mumbai,1
8173,55.0,560,Kharghar,Mumbai,1
8174,60.0,765,Kharghar,Mumbai,1
8175,56.0,650,Kharghar,Mumbai,1
8176,49.0,655,Kharghar,Mumbai,1
8177,135.0,1390,Kharghar,Mumbai,3
8178,220.0,1590,Kharghar,Mumbai,3
8179,175.0,1760,Kharghar,Mumbai,3
8180,178.0,1716,Kharghar,Mumbai,3
8181,140.0,1680,Kharghar,Mumbai,3
8182,72.0,1050,Kharghar,Mumbai,2
8183,70.0,1100,Kharghar,Mumbai,2
8184,150.0,1635,Kharghar,Mumbai,3
8185,100.0,1078,Kharghar,Mumbai,2
8186,175.0,1760,Kharghar,Mumbai,3
8187,110.0,1415,Kharghar,Mumbai,3
8188,130.0,1800,Kharghar,Mumbai,3
8189,125.0,1147,Kharghar,Mumbai,2
8190,130.0,1197,Kharghar,Mumbai,2
8191,150.0,1300,Kharghar,Mumbai,3
8192,75.0,1050,Kharghar,Mumbai,2
8193,95.0,1240,Kharghar,Mumbai,2
8194,90.0,1160,Kharghar,Mumbai,2
8195,62.0,650,Kharghar,Mumbai,1
8196,55.0,650,Kharghar,Mumbai,1
8197,50.0,600,Sector 20 Kharghar,Mumbai,1
8198,50.0,550,Kharghar,Mumbai,1
8199,55.0,550,Kharghar,Mumbai,1
8200,42.0,650,Kharghar,Mumbai,1
8201,52.0,700,Kharghar,Mumbai,1
8202,42.0,646,Kharghar,Mumbai,1
8203,65.0,650,Kharghar,Mumbai,1
8204,60.0,740,Kharghar,Mumbai,1
8205,50.0,570,Kharghar,Mumbai,1
8206,55.0,670,Kharghar,Mumbai,1
8207,42.0,680,Kharghar,Mumbai,1
8208,55.0,636,Kharghar,Mumbai,1
8209,43.0,640,Kharghar,Mumbai,1
8210,155.0,1700,Kharghar,Mumbai,3
8211,165.0,1635,Kharghar,Mumbai,3
8212,113.99999,1550,Kharghar,Mumbai,3
8213,120.0,1530,Kharghar,Mumbai,3
8214,135.0,1500,Kharghar,Mumbai,3
8215,160.0,1750,Kharghar,Mumbai,3
8216,220.0,1590,Kharghar,Mumbai,3
8217,110.0,1415,Kharghar,Mumbai,3
8218,166.0,1650,Kharghar,Mumbai,3
8219,140.0,1687,Kharghar,Mumbai,3
8220,85.0,1150,Kharghar,Mumbai,2
8221,75.0,1050,Kharghar,Mumbai,2
8222,60.0,555,Kharghar,Mumbai,1
8223,49.0,600,Kharghar,Mumbai,1
8224,42.0,646,Kharghar,Mumbai,1
8225,65.0,650,Kharghar,Mumbai,1
8226,45.0,650,Kharghar,Mumbai,1
8227,60.0,740,Kharghar,Mumbai,1
8228,55.0,670,Kharghar,Mumbai,1
8229,43.0,640,Kharghar,Mumbai,1
8230,55.0,650,Kharghar,Mumbai,1
8231,135.0,1400,Kharghar,Mumbai,3
8232,160.0,1750,Kharghar,Mumbai,3
8233,150.0,1780,Kharghar,Mumbai,3
8234,110.0,1415,Kharghar,Mumbai,3
8235,140.0,1687,Kharghar,Mumbai,3
8236,69.0,1100,Kharghar,Mumbai,2
8237,83.0,1050,Kharghar,Mumbai,2
8238,90.0,1160,Kharghar,Mumbai,2
8239,51.0,700,Kharghar,Mumbai,1
8240,52.0,625,Kharghar,Mumbai,1
8241,42.0,646,Kharghar,Mumbai,1
8242,55.0,670,Kharghar,Mumbai,1
8243,55.0,550,Kharghar,Mumbai,1
8244,65.0,650,Kharghar,Mumbai,1
8245,54.0,650,Kharghar,Mumbai,1
8246,53.0,660,Kharghar,Mumbai,1
8247,55.0,550,Kharghar,Mumbai,1
8248,50.0,570,Kharghar,Mumbai,1
8249,110.0,1415,Kharghar,Mumbai,3
8250,140.0,1550,Kharghar,Mumbai,3
8251,171.0,1760,Kharghar,Mumbai,3
8252,160.0,1750,Kharghar,Mumbai,3
8253,118.0,1475,Kharghar,Mumbai,3
8254,60.0,759,Kharghar,Mumbai,1
8255,48.5,600,Kharghar,Mumbai,1
8256,43.0,640,Kharghar,Mumbai,1
8257,45.0,550,Kharghar,Mumbai,1
8258,41.0,620,Kharghar,Mumbai,1
8259,50.0,550,Kharghar,Mumbai,1
8260,55.0,745,Kharghar,Mumbai,1
8261,45.0,580,Kharghar,Mumbai,1
8262,50.0,570,Kharghar,Mumbai,1
8263,53.0,670,Kharghar,Mumbai,1
8264,190.0,1845,Kharghar,Mumbai,3
8265,155.0,1700,Kharghar,Mumbai,3
8266,135.0,1400,Kharghar,Mumbai,3
8267,136.0,1680,Kharghar,Mumbai,3
8268,155.0,1645,Kharghar,Mumbai,3
8269,165.0,1585,Kharghar,Mumbai,3
8270,86.0,1350,Kharghar,Mumbai,2
8271,100.0,1075,Kharghar,Mumbai,2
8272,105.0,1155,Kharghar,Mumbai,2
8273,47.0,625,Kharghar,Mumbai,1
8274,62.0,720,Kharghar,Mumbai,1
8275,45.0,550,Kharghar,Mumbai,1
8276,69.0,735,Kharghar,Mumbai,1
8277,45.0,580,Kharghar,Mumbai,1
8278,100.0,1505,Kharghar,Mumbai,3
8279,130.0,1630,Kharghar,Mumbai,3
8280,110.0,1550,Kharghar,Mumbai,3
8281,130.0,1455,other,Mumbai,3
8282,160.0,1750,Kharghar,Mumbai,3
8283,105.0,1098,Kharghar,Mumbai,2
8284,130.0,1210,other,Mumbai,2
8285,95.0,1000,Kharghar,Mumbai,2
8286,45.0,550,Kharghar,Mumbai,1
8287,110.0,1550,Kharghar,Mumbai,3
8288,110.0,1550,Kharghar,Mumbai,3
8289,130.0,1630,Kharghar,Mumbai,3
8290,136.0,1680,Kharghar,Mumbai,3
8291,162.0,1650,Kharghar,Mumbai,3
8292,150.0,1440,Kharghar,Mumbai,3
8293,132.0,1370,Kharghar,Mumbai,3
8294,75.0,1022,other,Mumbai,2
8295,95.0,1000,Kharghar,Mumbai,2
8296,150.0,1760,Kharghar,Mumbai,3
8297,75.0,1100,Kharghar,Mumbai,2
8298,130.0,1550,Sector 20 Kharghar,Mumbai,3
8299,162.0,1675,Kharghar,Mumbai,3
8300,110.0,1060,Kharghar,Mumbai,2
8301,116.0,1150,Kharghar,Mumbai,2
8302,56.0,670,Kharghar,Mumbai,1
8303,80.0,900,Kharghar,Mumbai,2
8304,95.0,1088,Kharghar,Mumbai,2
8309,23.75,525,other,Mumbai,1
8310,195.0,1200,Malad East,Mumbai,2
8311,20.0,420,other,Mumbai,1
8312,25.0,540,other,Mumbai,1
8313,22.5,415,other,Mumbai,1
8314,27.0,650,other,Mumbai,1
8315,220.0,1100,Malad West,Mumbai,2
8316,170.0,1105,Borivali East,Mumbai,2
8318,47.6,700,Mira Road East,Mumbai,1
8319,181.0,1296,Goregaon West,Mumbai,2
8321,212.0,1465,Goregaon West,Mumbai,3
8322,86.0,700,Borivali East,Mumbai,1
8325,214.0,1100,Malad West,Mumbai,2
8326,125.0,800,Kandivali West,Mumbai,2
8327,180.0,1500,Kandivali West,Mumbai,3
8328,132.0,1100,Kandivali West,Mumbai,2
8330,153.0,950,Borivali East,Mumbai,2
8332,138.99999,1200,Kandivali West,Mumbai,2
8335,90.0,765,Kandivali West,Mumbai,1
8336,135.0,910,Goregaon West,Mumbai,2
8337,90.0,640,Goregaon West,Mumbai,1
8338,216.0,1264,Malad East,Mumbai,2
8339,137.0,1056,Kandivali West,Mumbai,2
8350,211.0,1200,Malad East,Mumbai,2
8351,165.0,1200,Malad East,Mumbai,2
8352,160.0,1250,Borivali East,Mumbai,2
8354,152.0,1170,Malad West,Mumbai,2
8359,90.0,1100,Ulwe,Mumbai,2
8360,85.0,1135,Ulwe,Mumbai,2
8361,90.0,1060,Kharghar,Mumbai,2
8362,115.0,560,Malad West,Mumbai,1
8363,121.0,1150,other,Mumbai,2
8364,110.0,1054,other,Mumbai,2
8366,216.0,1579,other,Mumbai,3
8372,205.0,1457,Malad East,Mumbai,3
8373,55.0,425,other,Mumbai,1
8374,90.0,560,other,Mumbai,1
8376,85.0,575,other,Mumbai,1
8377,85.0,575,other,Mumbai,1
8378,90.0,400,Borivali East,Mumbai,1
8380,55.0,400,other,Mumbai,1
8381,80.0,650,other,Mumbai,1
8383,115.0,860,other,Mumbai,1
8390,185.0,1038,other,Mumbai,2
8391,110.0,600,Malad West,Mumbai,1
8392,92.0,400,other,Mumbai,1
8396,218.0,1412,other,Mumbai,3
8397,218.0,1412,other,Mumbai,3
8398,212.0,1412,other,Mumbai,3
8399,30.0,545,other,Mumbai,1
8400,110.0,585,other,Mumbai,1
8401,179.0,1000,other,Mumbai,2
8402,195.0,1050,other,Mumbai,2
8403,160.0,900,other,Mumbai,2
8404,64.0,1550,other,Mumbai,3
8406,21.0,529,other,Mumbai,1
8407,36.0,530,Sector 20 Kharghar,Mumbai,1
8408,92.0,1260,other,Mumbai,2
8409,92.0,1150,Sector 17 Ulwe,Mumbai,2
8410,53.0,690,Sector 17 Ulwe,Mumbai,1
8411,95.0,1260,other,Mumbai,2
8412,90.0,1240,other,Mumbai,2
8413,110.0,1255,other,Mumbai,2
8414,72.0,1055,other,Mumbai,2
8415,70.0,1060,other,Mumbai,2
8416,110.0,1230,Sector 17 Ulwe,Mumbai,2
8417,45.0,599,Sector 17 Ulwe,Mumbai,1
8418,168.0,1665,Sector 17 Ulwe,Mumbai,3
8419,162.99999,1640,Sector 17 Ulwe,Mumbai,3
8420,155.0,1650,Sector 17 Ulwe,Mumbai,3
8421,49.0,980,other,Mumbai,2
8422,34.0,730,other,Mumbai,1
8423,48.0,1020,other,Mumbai,2
8424,62.0,1075,other,Mumbai,2
8427,107.0,715,Chembur,Mumbai,1
8428,150.0,1016,Chembur,Mumbai,2
8429,185.0,1000,Chembur,Mumbai,2
8430,176.0,1100,Chembur,Mumbai,2
8431,70.0,1060,other,Mumbai,2
8432,110.0,1230,Sector 17 Ulwe,Mumbai,2
8433,45.0,599,Sector 17 Ulwe,Mumbai,1
8434,168.0,1665,Sector 17 Ulwe,Mumbai,3
8435,162.99999,1640,Sector 17 Ulwe,Mumbai,3
8436,155.0,1650,Sector 17 Ulwe,Mumbai,3
8437,50.0,578,other,Mumbai,1
8438,40.0,600,other,Mumbai,1
8439,38.0,560,other,Mumbai,1
8440,44.0,530,other,Mumbai,1
8441,90.0,1450,other,Mumbai,2
8444,49.0,980,other,Mumbai,2
8445,34.0,730,other,Mumbai,1
8446,48.0,1020,other,Mumbai,2
8447,62.0,1075,other,Mumbai,2
8448,185.0,1038,other,Mumbai,2
8449,196.0,1250,Chembur,Mumbai,2
8450,186.0,1067,other,Mumbai,2
8451,215.0,1200,Chembur,Mumbai,2
8453,137.99999,1020,other,Mumbai,2
8454,140.0,671,other,Mumbai,1
8455,220.0,1650,Kharghar,Mumbai,3
8456,145.0,1360,Kharghar,Mumbai,2
8458,115.0,1250,Kharghar,Mumbai,2
8459,40.0,750,other,Mumbai,1
8460,25.0,450,other,Mumbai,1
8461,23.0,410,other,Mumbai,1
8463,57.0,516,Thane,Mumbai,1
8464,96.0,900,other,Mumbai,1
8465,20.1,600,other,Mumbai,1
8466,20.05,575,other,Mumbai,1
8467,25.48,675,other,Mumbai,1
8468,24.92,660,other,Mumbai,1
8469,24.18,640,other,Mumbai,1
8470,24.0,690,other,Mumbai,1
8471,217.0,900,other,Mumbai,2
8472,167.0,1150,other,Mumbai,2
8474,115.0,950,other,Mumbai,2
8475,217.0,900,other,Mumbai,2
8476,40.0,620,Kamothe,Mumbai,1
8477,64.0,980,Kamothe,Mumbai,2
8478,69.0,950,Kamothe,Mumbai,2
8479,75.0,890,Sector 17 Ulwe,Mumbai,2
8480,54.25,619,Kamothe,Mumbai,1
8481,57.0,710,Kamothe,Mumbai,1
8482,71.0,887,Kamothe,Mumbai,2
8483,78.0,1005,Kamothe,Mumbai,2
8484,59.0,950,Kamothe,Mumbai,2
8485,62.0,660,other,Mumbai,1
8486,55.0,650,Sector 17 Ulwe,Mumbai,1
8487,50.0,650,Kamothe,Mumbai,1
8488,40.5,638,Kamothe,Mumbai,1
8490,74.0,890,Sector 17 Ulwe,Mumbai,2
8491,68.0,1006,Kamothe,Mumbai,2
8492,30.0,420,Kamothe,Mumbai,1
8493,52.0,850,Kamothe,Mumbai,1
8494,67.0,1005,Kamothe,Mumbai,2
8495,69.0,900,Kamothe,Mumbai,2
8496,79.5,940,Kamothe,Mumbai,2
8497,54.6,620,Kamothe,Mumbai,1
8499,70.0,1000,Kamothe,Mumbai,2
8500,85.75,1100,Kamothe,Mumbai,2
8501,48.0,600,Kamothe,Mumbai,1
8503,79.0,940,Kamothe,Mumbai,2
8509,21.0,770,other,Mumbai,1
8510,145.0,989,Chembur,Mumbai,2
8511,149.0,1550,Kharghar,Mumbai,3
8512,27.0,416,Sector 20 Kharghar,Mumbai,1
8513,38.5,510,Kharghar,Mumbai,1
8515,121.0,1251,Kharghar,Mumbai,2
8516,68.0,989,Kharghar,Mumbai,2
8517,60.0,850,Kharghar,Mumbai,2
8518,68.5,989,Kharghar,Mumbai,2
8519,55.0,900,Kharghar,Mumbai,2
8520,92.0,1500,other,Mumbai,3
8521,50.0,650,other,Mumbai,1
8522,175.0,1750,Kharghar,Mumbai,3
8523,94.0,1240,Kharghar,Mumbai,2
8524,165.0,1560,Kharghar,Mumbai,3
8525,37.0,640,Kharghar,Mumbai,1
8527,80.0,1050,Kharghar,Mumbai,2
8528,220.0,1770,Kharghar,Mumbai,3
8529,102.0,1230,Kharghar,Mumbai,2
8530,31.0,450,Kharghar,Mumbai,1
8531,55.0,655,Kharghar,Mumbai,1
8534,110.0,550,other,Mumbai,1
8535,120.0,510,Goregaon West,Mumbai,1
8536,170.0,1270,Goregaon West,Mumbai,2
8537,29.0,558,other,Mumbai,1
8539,36.82,715,other,Mumbai,1
8540,116.0,1179,Thane West,Mumbai,2
8541,21.0,495,Thane,Mumbai,1
8542,27.0,570,other,Mumbai,1
8543,36.0,575,other,Mumbai,1
8544,28.65,675,other,Mumbai,1
8545,23.74,634,other,Mumbai,1
8546,52.0,580,other,Mumbai,1
8550,130.0,995,Malad West,Mumbai,2
8551,106.0,1014,Malad West,Mumbai,2
8554,36.82,715,other,Mumbai,1
8555,36.0,575,other,Mumbai,1
8556,28.65,675,other,Mumbai,1
8557,116.0,1179,Thane West,Mumbai,2
8558,21.0,495,Thane,Mumbai,1
8559,27.0,570,other,Mumbai,1
8560,39.85,670,other,Mumbai,1
8561,22.0,500,other,Mumbai,1
8562,23.0,500,other,Mumbai,1
8563,26.5,673,other,Mumbai,1
8564,46.0,650,Mira Road East,Mumbai,1
8565,23.74,634,other,Mumbai,1
8566,50.0,735,Ulwe,Mumbai,1
8567,72.0,952,other,Mumbai,2
8569,61.0,1150,Dronagiri,Mumbai,2
8570,185.0,1250,other,Mumbai,2
8571,225.0,1750,other,Mumbai,3
8572,170.0,1250,other,Mumbai,2
8573,111.0,1310,other,Mumbai,2
8574,35.0,690,Dronagiri,Mumbai,1
8575,52.0,1070,Dronagiri,Mumbai,2
8576,58.0,540,Ulwe,Mumbai,1
8577,62.0,1135,Ulwe,Mumbai,2
8579,155.0,1500,other,Mumbai,3
8580,137.99999,1440,other,Mumbai,2
8581,34.0,704,Dronagiri,Mumbai,1
8582,35.0,688,Dronagiri,Mumbai,1
8583,52.0,667,Sector 17 Ulwe,Mumbai,1
8584,24.0,625,Dronagiri,Mumbai,1
8585,49.0,650,other,Mumbai,1
8586,111.0,1310,other,Mumbai,2
8587,35.0,690,Dronagiri,Mumbai,1
8588,52.0,1070,Dronagiri,Mumbai,2
8589,58.0,540,Ulwe,Mumbai,1
8590,62.0,1135,Ulwe,Mumbai,2
8592,155.0,1500,other,Mumbai,3
8593,137.99999,1440,other,Mumbai,2
8594,34.0,704,Dronagiri,Mumbai,1
8595,35.0,688,Dronagiri,Mumbai,1
8596,52.0,667,Sector 17 Ulwe,Mumbai,1
8597,24.0,625,Dronagiri,Mumbai,1
8598,49.0,650,other,Mumbai,1
8599,45.0,610,Ulwe,Mumbai,1
8600,145.0,1560,Ulwe,Mumbai,3
8601,82.0,1150,Sector 17 Ulwe,Mumbai,2
8603,49.0,665,Sector 17 Ulwe,Mumbai,1
8604,50.0,1155,Dronagiri,Mumbai,2
8605,53.0,1120,Dronagiri,Mumbai,2
8606,70.0,1000,Sector 17 Ulwe,Mumbai,2
8607,35.88,690,other,Mumbai,1
8608,38.0,655,Sector 17 Ulwe,Mumbai,1
8609,35.0,655,Sector 17 Ulwe,Mumbai,1
8610,37.0,650,other,Mumbai,1
8611,85.0,1220,Ulwe,Mumbai,2
8612,49.0,700,Ulwe,Mumbai,1
8613,54.0,547,other,Mumbai,1
8615,30.0,650,Dronagiri,Mumbai,1
8616,36.5,665,Dronagiri,Mumbai,1
8617,42.0,690,Dronagiri,Mumbai,1
8618,30.01,675,Dronagiri,Mumbai,1
8619,68.0,1250,other,Mumbai,2
8620,54.0,547,other,Mumbai,1
8622,30.0,650,Dronagiri,Mumbai,1
8623,36.5,665,Dronagiri,Mumbai,1
8624,42.0,690,Dronagiri,Mumbai,1
8625,30.01,675,Dronagiri,Mumbai,1
8626,72.0,952,other,Mumbai,2
8627,61.0,1150,Dronagiri,Mumbai,2
8631,69.52,802,other,Mumbai,2
8632,61.37,829,other,Mumbai,2
8633,56.0,710,Mira Road East,Mumbai,1
8634,86.0,1227,other,Mumbai,3
8636,81.0,1032,other,Mumbai,2
8637,75.0,985,other,Mumbai,2
8638,68.0,880,other,Mumbai,2
8639,62.0,829,other,Mumbai,2
8640,56.0,802,other,Mumbai,2
8641,46.0,930,other,Mumbai,2
8642,33.5,650,other,Mumbai,1
8644,65.0,650,other,Mumbai,1
8645,180.0,1462,other,Mumbai,3
8646,85.0,676,other,Mumbai,1
8654,152.0,1050,Kandivali West,Mumbai,2
8655,200.0,1260,other,Mumbai,2
8660,20.35,574,other,Mumbai,1
8661,85.0,507,Thane,Mumbai,1
8662,125.0,1151,other,Mumbai,2
8667,30.0,950,Thane,Mumbai,2
8670,30.0,600,Thane,Mumbai,1
8671,45.0,800,Thane,Mumbai,2
8673,105.0,1050,other,Mumbai,2
8674,100.0,1155,other,Mumbai,2
8675,160.0,1350,Sector 17 Ulwe,Mumbai,2
8676,170.0,1760,other,Mumbai,3
8677,75.0,725,other,Mumbai,1
8678,230.0,1300,other,Mumbai,3
8679,30.0,950,Thane,Mumbai,2
8682,30.0,600,Thane,Mumbai,1
8683,45.0,800,Thane,Mumbai,2
8690,45.0,1065,Thane,Mumbai,2
8712,30.0,530,Thane,Mumbai,1
8713,88.0,600,Kandivali West,Mumbai,1
8714,170.0,1245,other,Mumbai,2
8715,207.0,1257,Magathane,Mumbai,2
8716,180.0,1175,Magathane,Mumbai,2
8717,175.0,1053,Magathane,Mumbai,2
8718,38.74,730,other,Mumbai,1
8719,96.0,650,Magathane,Mumbai,1
8720,108.0,650,Magathane,Mumbai,1
8721,185.0,1050,Dattapada,Mumbai,2
8722,210.0,1250,Dattapada,Mumbai,2
8723,150.0,1050,Dattapada,Mumbai,2
8724,210.0,1150,Magathane,Mumbai,2
8728,221.0,1075,Magathane,Mumbai,2
8729,221.0,1075,Magathane,Mumbai,2
8730,96.0,650,Magathane,Mumbai,1
8731,108.0,650,Magathane,Mumbai,1
8732,185.0,1050,Dattapada,Mumbai,2
8733,210.0,1250,Dattapada,Mumbai,2
8734,150.0,1050,Dattapada,Mumbai,2
8735,210.0,1150,Magathane,Mumbai,2
8739,221.0,1075,Magathane,Mumbai,2
8740,221.0,1075,Magathane,Mumbai,2
8741,185.0,1350,Magathane,Mumbai,3
8742,105.0,650,Magathane,Mumbai,1
8743,165.0,1050,Dattapada,Mumbai,2
8744,96.0,650,Magathane,Mumbai,1
8747,190.0,1050,Dattapada,Mumbai,2
8748,188.0,1350,Rajendra Nagar,Mumbai,3
8750,150.0,950,Dattapada,Mumbai,2
8752,112.0,600,Dattapada,Mumbai,1
8753,190.0,1165,Magathane,Mumbai,2
8755,230.0,1500,Dattapada,Mumbai,3
8756,100.0,650,Magathane,Mumbai,1
8757,170.0,1050,Magathane,Mumbai,2
8758,155.0,1050,Dattapada,Mumbai,2
8759,145.0,950,Magathane,Mumbai,2
8760,205.0,1150,Magathane,Mumbai,2
8761,225.0,1100,Magathane,Mumbai,2
8764,180.0,1350,Rajendra Nagar,Mumbai,3
8765,190.0,1350,Rajendra Nagar,Mumbai,3
8767,165.0,1050,Magathane,Mumbai,2
8768,205.0,1150,Magathane,Mumbai,2
8770,205.0,1050,Magathane,Mumbai,2
8771,98.0,585,Magathane,Mumbai,1
8772,98.0,585,Magathane,Mumbai,1
8773,210.0,1250,Magathane,Mumbai,2
8774,145.0,950,other,Mumbai,2
8775,165.0,1050,Dattapada,Mumbai,2
8776,180.0,1050,Dattapada,Mumbai,2
8777,210.0,1250,Magathane,Mumbai,2
8778,150.0,1050,Dattapada,Mumbai,2
8781,165.0,1050,Magathane,Mumbai,2
8785,186.0,820,Kandivali East,Mumbai,2
8786,175.0,1050,Magathane,Mumbai,2
8789,160.0,1350,Sector 17 Ulwe,Mumbai,2
8790,170.0,1760,other,Mumbai,3
8791,75.0,725,other,Mumbai,1
8792,230.0,1300,other,Mumbai,3
8793,109.0,654,Mira Road and Beyond,Mumbai,1
8794,74.0,400,Mira Road and Beyond,Mumbai,1
8795,73.0,450,Mira Road and Beyond,Mumbai,1
8796,176.0,1100,other,Mumbai,2
8799,60.0,810,Mira Road and Beyond,Mumbai,2
8801,98.0,1417,Mira Road and Beyond,Mumbai,3
8803,58.0,770,Mira Road and Beyond,Mumbai,1
8804,27.0,400,Mira Road and Beyond,Mumbai,1
8806,64.0,1180,Mira Road and Beyond,Mumbai,2
8807,35.0,565,Mira Road and Beyond,Mumbai,1
8808,95.0,850,other,Mumbai,2
8809,70.0,450,other,Mumbai,1
8810,175.0,950,Dattapada,Mumbai,2
8811,195.0,1250,Dattapada,Mumbai,3
8813,195.0,1200,Dattapada,Mumbai,3
8814,160.0,850,Dattapada,Mumbai,2
8815,190.0,1350,Rajendra Nagar,Mumbai,3
8818,180.0,1350,Rajendra Nagar,Mumbai,3
8819,205.0,1150,Magathane,Mumbai,2
8821,185.0,1350,Magathane,Mumbai,3
8822,200.0,1250,Magathane,Mumbai,3
8825,225.0,1100,Magathane,Mumbai,2
8827,120.0,1000,other,Mumbai,2
8829,215.0,1345,other,Mumbai,3
8830,21.7,505,other,Mumbai,1
8831,195.0,1225,other,Mumbai,2
8832,90.0,1026,other,Mumbai,2
8833,35.0,900,Thane,Mumbai,2
8834,95.0,852,Kharghar,Mumbai,2
8835,130.0,1157,Thane West,Mumbai,2
8836,160.0,874,Malad West,Mumbai,2
8839,79.0,1115,other,Mumbai,2
8840,47.0,690,other,Mumbai,1
8841,38.0,422,other,Mumbai,1
8842,98.0,936,other,Mumbai,2
8843,59.0,576,other,Mumbai,1
8844,112.99999,600,Borivali East,Mumbai,1
8845,155.0,907,Borivali East,Mumbai,2
8846,87.25,1175,Kamothe,Mumbai,2
8847,132.0,1525,other,Mumbai,2
8848,68.0,543,other,Mumbai,1
8853,50.0,702,other,Mumbai,1
8854,65.0,566,other,Mumbai,1
8855,215.0,1310,Malad West,Mumbai,3
